City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
592,Beyneu,KZ,2021-01-11 19:46:27,45.3167,55.2,27.46,98,100,11.5
593,Curaca,BR,2021-01-11 19:46:27,-8.9903,-39.9094,89.01,41,100,2.82
594,Saint-Paul,RE,2021-01-11 19:46:27,-21.0096,55.2707,78.8,94,75,13.8
595,Ferrandina,IT,2021-01-11 19:46:28,40.5012,16.4547,50.0,87,90,8.05
596,Balsas,BR,2021-01-11 19:46:28,-7.5325,-46.0356,87.08,57,54,3.02
597,Sundsvall,SE,2021-01-11 19:46:28,62.3913,17.3063,35.01,100,90,24.16
598,Podosinovets,RU,2021-01-11 19:46:28,60.2776,47.0659,-18.54,87,4,5.61
599,Tetouan,MA,2021-01-11 19:41:49,35.5711,-5.3724,48.2,71,20,6.91
600,Chicama,PE,2021-01-11 19:46:28,-7.8447,-79.1469,78.67,58,29,11.99
601,Imeni Babushkina,RU,2021-01-11 19:46:28,59.7573,43.1285,-17.16,88,1,5.08
602,Jasper,US,2021-01-11 19:45:04,37.2001,-94.3502,39.99,65,1,5.75
603,Burevestnik,RU,2021-01-11 19:46:28,56.144,43.7883,-0.4,85,75,1.97
604,Kunya,NG,2021-01-11 19:46:29,12.2233,8.5325,71.6,49,0,2.3
605,Abeche,TD,2021-01-11 19:46:29,13.8292,20.8324,68.27,21,0,9.26
606,Sokolo,ML,2021-01-11 19:46:29,14.7328,-6.1219,77.38,19,0,12.24
607,Murwara,IN,2021-01-11 19:46:29,23.85,80.4,57.02,61,0,2.17
608,Conceicao Do Araguaia,BR,2021-01-11 19:46:29,-8.2578,-49.2647,89.02,58,81,2.64
609,Oxford,GB,2021-01-11 19:44:42,51.7522,-1.256,46.99,87,75,17.27
610,Careiro Da Varzea,BR,2021-01-11 19:46:29,-3.2003,-59.8119,84.2,78,40,5.75
611,Bani,DO,2021-01-11 19:45:18,18.2833,-70.3333,86.0,74,75,5.75
612,Gornopravdinsk,RU,2021-01-11 19:46:30,60.05,69.9,-25.01,85,0,4.23
613,Kjopsvik,NO,2021-01-11 19:46:30,68.097,16.3742,25.0,54,0,17.27
614,Ler,SS,2021-01-11 19:46:30,8.3018,30.1418,80.38,19,73,2.95
615,Pao De Acucar,BR,2021-01-11 19:46:30,-9.7483,-37.4367,93.63,36,100,14.25
616,Bahia Honda,CU,2021-01-11 19:46:30,22.9036,-83.1592,74.91,71,100,1.92
617,Dudinka,RU,2021-01-11 19:46:30,69.4058,86.1778,-3.68,92,86,5.53
618,Baie-Comeau,CA,2021-01-11 19:46:30,49.2168,-68.1489,23.0,74,1,5.75
619,Trojes,AL,2021-01-11 19:46:30,41.756,19.962,46.4,87,0,2.3
620,Ayagoz,KZ,2021-01-11 19:46:31,47.9714,80.4392,8.85,76,0,3.49
621,Fivizzano,IT,2021-01-11 19:46:31,44.2383,10.126,37.99,46,0,5.01
622,Buckingham,GB,2021-01-11 19:46:31,51.9997,-0.9878,46.0,88,100,4.0
623,Villablino,ES,2021-01-11 19:46:31,42.9393,-6.3194,34.0,73,0,3.0
624,Mattru,SL,2021-01-11 19:46:31,7.6244,-11.8332,76.6,87,91,4.74
625,Orocue,CO,2021-01-11 19:46:31,4.7912,-71.3354,83.39,66,65,11.36
626,Kuleshovka,RU,2021-01-11 19:46:31,47.078,39.5579,30.0,10,92,5.99
627,Sosua,DO,2021-01-11 19:46:31,19.7667,-70.5167,82.4,89,40,13.8
628,Biaora,IN,2021-01-11 19:46:31,23.8667,76.9167,59.56,52,0,5.06
629,Voi,KE,2021-01-11 19:46:31,-3.3945,38.563,70.54,90,16,1.16
630,Port Said,EG,2021-01-11 19:46:32,31.2565,32.2841,68.0,83,0,11.5
631,Chapleau,CA,2021-01-11 19:46:32,47.8405,-83.4034,26.6,86,90,9.22
632,Gari,RU,2021-01-11 19:46:32,59.4307,62.3497,-26.81,86,94,6.46
633,Georgiyevskoye,RU,2021-01-11 19:46:32,58.731,45.024,-8.54,90,100,6.55
634,Tarnos,FR,2021-01-11 19:46:32,43.5417,-1.4628,35.6,80,75,3.44
635,Harunabad,PK,2021-01-11 19:46:32,29.6133,73.1389,51.98,37,0,3.33
636,Obo,CF,2021-01-11 19:46:32,5.3998,26.4869,71.08,26,24,2.24
637,Lahuachaca,BO,2021-01-11 19:46:33,-17.3667,-67.6667,60.51,41,75,6.06
638,Tonantins,BR,2021-01-11 19:46:33,-2.8731,-67.8022,83.46,78,66,4.38
639,Muscat,OM,2021-01-11 19:46:33,23.6139,58.5922,60.8,51,0,2.3
640,Kidal,ML,2021-01-11 19:46:33,18.4411,1.4078,75.13,17,0,6.6
641,Morrope,PE,2021-01-11 19:46:33,-6.5417,-80.0111,80.6,54,0,21.85
642,Saposoa,PE,2021-01-11 19:46:33,-6.934,-76.7716,91.4,55,75,3.44
643,Yakymivka,UA,2021-01-11 19:46:33,46.6897,35.1536,28.76,97,27,7.2
644,Hit,IQ,2021-01-11 19:46:33,33.6416,42.8251,54.23,37,0,4.45
645,Cuenca,EC,2021-01-11 19:45:43,-2.8833,-78.9833,68.0,49,75,10.36
646,Spring Hill,US,2021-01-11 19:46:34,28.4769,-82.5255,73.0,53,75,12.66
647,Bereda,ES,2021-01-11 19:46:34,43.2686,-7.5406,30.99,91,1,3.0
648,Mandera,KE,2021-01-11 19:46:34,3.9366,41.867,83.57,30,0,8.99
649,Narok,KE,2021-01-11 19:46:34,-1.0783,35.8601,60.15,88,100,2.66
650,Maroantsetra,MG,2021-01-11 19:46:34,-15.4333,49.7333,78.35,79,78,2.48
651,Prainha,BR,2021-01-11 19:46:34,-1.8,-53.48,90.03,47,72,5.1
652,Foz,ES,2021-01-11 19:46:34,43.5692,-7.2544,50.0,91,0,3.0
653,Katsina,NG,2021-01-11 19:46:34,12.9894,7.6006,72.99,19,0,9.17
654,Phalodi,IN,2021-01-11 19:46:34,27.1333,72.3667,50.95,39,0,3.89
655,Aasiaat,GL,2021-01-11 19:46:35,68.7098,-52.8699,17.74,95,100,6.76
656,Illapel,CL,2021-01-11 19:46:35,-31.6308,-71.1653,80.49,26,0,10.18
657,Kondopoga,RU,2021-01-11 19:46:35,62.2057,34.2614,8.6,92,100,4.47
658,Sorgun,TR,2021-01-11 19:46:35,39.8101,35.186,50.77,78,100,13.53
659,Devgarh,IN,2021-01-11 19:46:35,25.5333,73.9,54.46,39,0,4.52
660,Toktogul,KG,2021-01-11 19:46:35,41.8708,72.9402,28.56,52,0,1.99
661,Biswan,IN,2021-01-11 19:46:35,27.5,81.0,48.97,58,0,7.65
662,Bud,US,2021-01-11 19:46:36,39.447,-86.1758,28.4,74,90,9.22
663,Honningsvag,NO,2021-01-11 19:46:36,70.9821,25.9704,23.0,74,40,23.02
664,Padang,ID,2021-01-11 19:46:36,-0.9492,100.3543,75.87,87,100,7.92
665,Salamiyah,SY,2021-01-11 19:46:36,35.0113,37.0532,56.08,45,100,2.1
666,Ilebo,CD,2021-01-11 19:46:36,-4.3167,20.5833,75.02,77,53,1.39
667,Skibbereen,IE,2021-01-11 19:46:36,51.55,-9.2667,48.2,87,75,20.71
668,Teyateyaneng,LS,2021-01-11 19:46:36,-29.1472,27.7489,62.98,88,100,2.93
669,Opatija,HR,2021-01-11 19:46:36,45.3392,14.3083,37.4,44,0,8.05
670,Acarau,BR,2021-01-11 19:46:37,-2.8856,-40.12,83.01,66,4,14.52
671,Vavoua,CI,2021-01-11 19:46:37,7.3819,-6.4778,82.44,57,81,6.64
672,Tucurui,BR,2021-01-11 19:46:37,-3.7661,-49.6725,85.51,72,13,1.79
673,Harwich,GB,2021-01-11 19:45:57,51.9419,1.2844,46.0,72,100,11.99
674,Kalmar,SE,2021-01-11 19:46:37,56.6616,16.3616,39.2,93,90,17.27
675,Tuscaloosa,US,2021-01-11 19:44:02,33.2098,-87.5692,43.0,87,90,5.75
676,Santo Amaro Da Imperatriz,BR,2021-01-11 19:46:37,-27.6881,-48.7786,86.0,62,40,12.66
677,Vestmannaeyjar,IS,2021-01-11 19:46:37,63.4427,-20.2734,36.03,79,0,10.96
678,Iaciara,BR,2021-01-11 19:46:37,-14.0958,-46.6317,83.88,65,100,3.15
679,Ferkessedougou,CI,2021-01-11 19:46:38,9.6,-5.2,84.63,23,0,3.2
680,Harbour Breton,CA,2021-01-11 19:46:38,47.4833,-55.7983,33.01,88,0,15.52
681,Sal Rei,CV,2021-01-11 19:46:38,16.1833,-22.9167,69.8,60,40,19.57
682,Praia,CV,2021-01-11 19:45:18,14.9215,-23.5087,71.6,68,75,20.71
683,Wilmington,US,2021-01-11 19:41:41,34.2257,-77.9447,53.6,66,90,8.05
684,Elesbao Veloso,BR,2021-01-11 19:46:38,-6.2019,-42.1403,82.4,70,100,5.21
685,Matelica,IT,2021-01-11 19:46:38,43.2541,13.0106,35.01,76,100,4.07
686,Mahanoro,MG,2021-01-11 19:46:39,-19.9,48.8,77.18,83,47,4.88
687,Erding,DE,2021-01-11 19:46:39,48.306,11.9069,21.0,93,90,2.3
688,Newport,GB,2021-01-11 19:46:39,51.5877,-2.9984,48.0,96,100,1.99
689,Onega,RU,2021-01-11 19:46:39,63.9061,38.1404,-8.99,88,0,9.62
690,Najran,SA,2021-01-11 19:46:39,17.4924,44.1277,57.2,38,0,4.61
691,Mahon,ES,2021-01-11 19:46:39,39.8885,4.2658,44.6,70,75,8.05
692,Melo,UY,2021-01-11 19:46:39,-32.3667,-54.1833,70.48,89,100,11.03
693,Gamba,GA,2021-01-11 19:46:40,-2.65,10.0,78.15,87,100,7.76
694,Monrovia,LR,2021-01-11 19:45:40,6.3005,-10.7969,77.0,94,75,3.44
695,Lyubashivka,UA,2021-01-11 19:46:40,47.8372,30.2598,27.41,96,1,4.29
696,Shelburne,CA,2021-01-11 19:44:11,44.0787,-80.2041,32.0,89,99,14.2
697,Rameshki,RU,2021-01-11 19:46:40,57.3439,36.0453,1.56,94,92,1.81
698,Mgandu,TZ,2021-01-11 19:46:40,-5.95,34.1333,62.2,95,87,3.02
699,Mednogorskiy,RU,2021-01-11 19:46:40,43.9178,41.1825,36.48,83,100,0.96
700,Chandvad,IN,2021-01-11 19:46:41,20.3333,74.25,70.16,59,0,3.76
701,Maldonado,UY,2021-01-11 19:41:45,-34.6667,-54.9167,69.8,94,90,10.36
702,Ballina,AU,2021-01-11 19:46:41,-28.8667,153.5667,62.01,94,40,2.91
703,Baie-Saint-Paul,CA,2021-01-11 19:46:41,47.4411,-70.4986,28.0,74,35,17.27
704,Muros,ES,2021-01-11 19:46:41,42.7762,-9.0603,46.99,76,0,4.0
705,Zhezkazgan,KZ,2021-01-11 19:46:41,47.8043,67.7144,20.55,94,100,12.5
706,Nadym,RU,2021-01-11 19:46:41,65.5333,72.5167,-18.42,81,70,13.09
707,Abalak,RU,2021-01-11 19:46:41,58.1286,68.5944,-20.9,86,56,7.96
708,Karema,TZ,2021-01-11 19:46:41,-6.8205,30.4389,70.45,79,39,3.06
709,Ouro Fino,BR,2021-01-11 19:46:42,-22.2831,-46.3692,73.4,83,75,3.2
710,Darnetal,FR,2021-01-11 19:46:42,49.4453,1.1514,45.0,93,90,12.66
711,Khash,IR,2021-01-11 19:46:42,28.2211,61.2158,38.25,43,0,3.89
712,Chanderi,IN,2021-01-11 19:46:42,24.7167,78.1333,53.17,52,0,4.03
713,Matagami,CA,2021-01-11 19:46:42,49.7502,-77.6328,21.2,93,90,10.36
714,Mamlyutka,KZ,2021-01-11 19:46:42,54.9375,68.5394,-8.09,90,100,15.9
715,Yarada,IN,2021-01-11 19:46:43,17.65,83.2667,66.2,94,40,2.3
716,Cradock,ZA,2021-01-11 19:42:13,-32.1642,25.6192,71.19,71,55,5.66
717,Cap Malheureux,MU,2021-01-11 19:46:43,-19.9842,57.6142,79.0,92,94,8.99
718,Sao Jose Da Coroa Grande,BR,2021-01-11 19:46:43,-8.8978,-35.1478,80.47,73,86,10.94
719,Tumsar,IN,2021-01-11 19:44:30,21.3833,79.7333,67.26,59,99,7.27
720,Darvel,GB,2021-01-11 19:46:43,55.6098,-4.2814,46.99,93,90,10.36
721,Maarianhamina,AX,2021-01-11 19:46:43,60.0973,19.9348,35.6,93,90,28.77
722,Jawhar,SO,2021-01-11 19:46:44,2.7809,45.5005,73.02,72,0,17.45
723,Narnaul,IN,2021-01-11 19:46:44,28.0444,76.1083,52.14,44,0,7.02
724,Presidente Epitacio,BR,2021-01-11 19:46:44,-21.7633,-52.1156,92.01,48,99,5.21
725,Fuengirola,ES,2021-01-11 19:46:45,36.54,-4.6247,50.0,87,20,3.44
726,Kathmandu,NP,2021-01-11 19:46:45,27.7167,85.3167,46.4,87,20,2.3
727,Caxito,AO,2021-01-11 19:46:45,-8.5785,13.6643,77.0,78,20,6.91
728,Maracaibo,VE,2021-01-11 19:46:45,10.6317,-71.6406,85.6,57,92,8.03
729,Muravlenko,RU,2021-01-11 19:46:45,63.7898,74.523,-16.35,82,61,14.61
730,Podporozhye,RU,2021-01-11 19:46:45,60.9112,34.1706,-6.77,90,0,6.62
731,Tambacounda,SN,2021-01-11 19:46:46,13.7539,-13.7586,86.0,20,0,6.91
732,Pushkar,IN,2021-01-11 19:46:46,26.5,74.55,52.32,42,0,4.18
733,West Bay,KY,2021-01-11 19:46:47,19.3667,-81.4167,82.99,74,40,13.8
734,Dzilam Gonzalez,MX,2021-01-11 19:46:47,21.2833,-88.9333,77.45,62,69,5.35
735,Maniwaki,CA,2021-01-11 19:46:47,46.3834,-75.966,30.2,80,100,4.61
736,Demyanovo,RU,2021-01-11 19:46:47,60.3511,47.0842,-18.51,86,3,5.68
737,Joshimath,IN,2021-01-11 19:46:47,30.5667,79.5667,44.33,29,0,5.99
738,Saint Marys,US,2021-01-11 19:46:47,30.7305,-81.5465,66.99,82,90,6.91
739,Hashtrud,IR,2021-01-11 19:46:47,37.4779,47.0508,24.91,79,33,1.25
740,Bulawayo,ZW,2021-01-11 19:46:48,-20.15,28.5833,67.62,88,67,11.03
741,San Juan,AR,2021-01-11 19:46:48,-31.5375,-68.5364,84.4,25,0,25.14
742,Krasnoborsk,RU,2021-01-11 19:46:48,61.5598,45.934,-18.27,86,0,4.05
743,Berlevag,NO,2021-01-11 19:46:48,70.8578,29.0864,14.0,62,0,2.3
744,Port Blair,IN,2021-01-11 19:46:48,11.6667,92.75,78.8,80,10,10.85
745,Puerto Rondon,CO,2021-01-11 19:46:49,6.2805,-71.1,80.98,77,70,9.75
746,Ulagan,RU,2021-01-11 19:46:49,50.6321,87.9563,19.76,87,100,3.09
747,Jalingo,NG,2021-01-11 19:46:49,8.8833,11.3667,79.66,17,0,3.65
748,Mezhdurechenskiy,RU,2021-01-11 19:46:49,59.6,65.9333,-26.39,86,21,5.61
749,Bhanvad,IN,2021-01-11 19:46:49,21.9264,69.7736,63.12,39,0,9.48
750,Leshukonskoye,RU,2021-01-11 19:46:49,64.8989,45.7622,-9.53,86,52,3.71
751,Turkistan,KZ,2021-01-11 19:46:49,43.0,68.0,32.67,78,0,10.98
752,Kremze,CZ,2021-01-11 19:46:49,48.905,14.3057,21.0,86,100,4.18
753,Stromness,GB,2021-01-11 19:45:56,58.965,-3.296,37.4,75,40,13.8
754,Port-Cartier,CA,2021-01-11 19:46:50,50.0334,-66.8654,23.0,68,6,5.75
755,Kovernino,RU,2021-01-11 19:46:50,57.1253,43.8142,-3.82,92,89,3.65
756,Manavalakurichi,IN,2021-01-11 19:46:50,8.1333,77.3,80.6,89,75,8.52
757,Rovaniemi,FI,2021-01-11 19:46:50,66.5,25.7167,10.4,85,90,12.66
758,Faranah,GN,2021-01-11 19:46:50,10.0404,-10.7434,81.05,22,0,4.43
759,Santa Cruz De Tenerife,ES,2021-01-11 19:42:47,28.4682,-16.2546,60.01,82,75,12.66
760,Quebec,CA,2021-01-11 19:44:59,46.8123,-71.2145,24.01,97,100,2.3
761,Soller,ES,2021-01-11 19:46:50,39.7662,2.7152,46.4,81,75,3.44
762,Itaituba,BR,2021-01-11 19:46:51,-4.2761,-55.9836,86.0,70,40,1.23
763,Barranca,PE,2021-01-11 19:46:51,-10.75,-77.7667,74.52,70,3,11.36
764,Sorrento,IT,2021-01-11 19:46:51,40.626,14.3744,50.0,71,20,6.91
765,Mogadishu,SO,2021-01-11 19:46:51,2.0371,45.3438,76.33,75,0,24.18
766,Nova Londrina,BR,2021-01-11 19:46:51,-22.7658,-52.985,90.01,55,87,4.23
767,Odienne,CI,2021-01-11 19:46:51,9.51,-7.5692,87.62,21,99,3.06
768,Grand-Lahou,CI,2021-01-11 19:46:51,5.1367,-5.0242,79.2,86,62,8.55
769,Macae,BR,2021-01-11 19:46:32,-22.3708,-41.7869,86.0,66,20,19.57
770,Benicarlo,ES,2021-01-11 19:46:52,40.4165,0.4271,34.0,78,0,8.01
771,Guapore,BR,2021-01-11 19:46:52,-28.8456,-51.8903,100.99,48,23,1.99
772,Harkany,HU,2021-01-11 19:46:52,45.85,18.2367,30.2,93,90,3.44
773,Ipixuna,BR,2021-01-11 19:46:52,-1.7625,-48.8043,80.6,89,75,9.22
774,Kupino,RU,2021-01-11 19:46:53,54.3663,77.2981,-11.65,89,100,13.69
775,Mangai,CD,2021-01-11 19:46:53,-4.05,19.5333,72.14,90,41,1.12
776,Raga,SS,2021-01-11 19:46:53,8.4596,25.678,69.06,23,0,4.21
777,Meulaboh,ID,2021-01-11 19:46:53,4.1363,96.1285,76.39,85,83,4.59
778,Turtas,RU,2021-01-11 19:46:54,58.9417,69.1325,-23.57,86,0,5.75
779,Igarka,RU,2021-01-11 19:46:54,67.4667,86.5833,-4.38,92,99,3.47
780,Orhangazi,TR,2021-01-11 19:42:02,40.4892,29.3089,59.0,82,40,4.61
781,Macusani,PE,2021-01-11 19:46:55,-14.0833,-70.4333,49.26,60,79,11.16
